gut_id,title,authors,languages,downloads,subjects,gutenberg_epub_url
14421,"Wilson's Tales of the Borders and of Scotland, Volume 24",Unknown,en,1563,Scottish Borders (Scotland) -- Fiction,https://www.gutenberg.org/ebooks/14421.epub3.images
15652,The Poetical Works of Thomas Hood,"Hood, Thomas",en,1562,"English poetry; Hood, Thomas, 1799-1845",https://www.gutenberg.org/ebooks/15652.epub3.images
1883,"The Wife, and Other Stories","Chekhov, Anton Pavlovich",en,1561,"Chekhov, Anton Pavlovich, 1860-1904 -- Translations into English; Russia -- Social life and customs -- Fiction; Short stories",https://www.gutenberg.org/ebooks/1883.epub3.images
23053,Night of the Living Dead,"Romero, George A.",en,1556,Cannibalism -- Drama; Dead -- Drama; Horror films; Radiation -- Drama; Zombie films,https://www.gutenberg.org/ebooks/23053.epub3.images
24065,A History of Nursery Rhymes,"Green, Percy B.",en,1556,Nursery rhymes -- History and criticism,https://www.gutenberg.org/ebooks/24065.epub3.images
791,The Princess,"Tennyson, Alfred Tennyson, Baron",en,1555,English poetry -- 19th century,https://www.gutenberg.org/ebooks/791.epub3.images
31133,Home Life of Great Authors,"Griswold, Hattie Tyng",en,1554,Authors -- Biography; Literary landmarks,https://www.gutenberg.org/ebooks/31133.epub3.images
61308,History of English Literature Volume 1 (of 3),"Taine, Hippolyte",en,1551,English literature -- History and criticism,https://www.gutenberg.org/ebooks/61308.epub3.images
1676,Alcibiades I,Unknown,en,1550,"Alcibiades; Classical literature; Socrates, 470 BC-399 BC; Virtue -- Early works to 1800",https://www.gutenberg.org/ebooks/1676.epub3.images
46389,The Sayings of Confucius: A New Translation of the Greater Part of the Confucian Analects,Confucius,en,1550,"Ethics -- China; Philosophy, Chinese",https://www.gutenberg.org/ebooks/46389.epub3.images
71954,Field artillery materiel,Unknown,en,1550,"Artillery, Field and mountain",https://www.gutenberg.org/ebooks/71954.epub3.images
24440,Surgical Anatomy,"Maclise, Joseph",en,1549,"Anatomy, Surgical and topographical -- Atlases; Surgery -- Atlases; Surgery, Operative -- Atlases",https://www.gutenberg.org/ebooks/24440.epub3.images
50220,"The Railway Library, 1909: A Collection of Noteworthy Chapters, Addresses, and Papers Relating to Railways, Mostly Published During the Year",Unknown,en,1549,Railroads -- United States -- Periodicals,https://www.gutenberg.org/ebooks/50220.epub3.images
76864,German composition : $b A theoretical and practical guide to the art of translating English prose into German,"Lange, Hermann",en,1549,English language -- Translating into German; German language -- Composition and exercises; German language -- Grammar,https://www.gutenberg.org/ebooks/76864.epub3.images
46788,"The Story of the ""Britannia"": The training ship for naval cadets. With some account of previous methods of naval education, and of the new scheme of 1903.","Statham, Edward Phillips",en,1548,Britannia (Ship); Great Britain. Royal Navy; Naval education -- Great Britain,https://www.gutenberg.org/ebooks/46788.epub3.images
52654,The Autobiography of Goethe: Truth and Poetry: From My Own Life,"Goethe, Johann Wolfgang von",en,1548,"Authors, German -- 18th century -- Biography; Authors, German -- 19th century -- Biography; Goethe, Johann Wolfgang von, 1749-1832",https://www.gutenberg.org/ebooks/52654.epub3.images
29220,Monday or Tuesday,"Woolf, Virginia",en,1545,England -- Social life and customs -- 20th century -- Fiction,https://www.gutenberg.org/ebooks/29220.epub3.images
12341,Against the Grain,"Huysmans, J.-K. (Joris-Karl)",en,1544,Aesthetics -- Fiction; French fiction -- Translations into English,https://www.gutenberg.org/ebooks/12341.epub3.images
25512,The Fables of Phædrus: Literally translated into English prose with notes,Phaedrus,en,1544,"Fables, Latin -- Translations into English",https://www.gutenberg.org/ebooks/25512.epub3.images
31172,Old English Poems: Translated into the Original Meter Together with Short Selections from Old English Prose,Unknown,en,1543,"English poetry -- Old English, ca. 450-1100 -- Modernized versions",https://www.gutenberg.org/ebooks/31172.epub3.images
22599,The Hindu-Arabic Numerals,"Smith, David Eugene, Karpinski, Louis Charles",en,1542,Numerals,https://www.gutenberg.org/ebooks/22599.epub3.images
48026,The Sir Roger de Coverley Papers,"Steele, Richard, Sir, Addison, Joseph, Budgell, Eustace",en,1542,English essays,https://www.gutenberg.org/ebooks/48026.epub3.images
10357,"Life of Johnson, Volume 4: 1780-1784","Boswell, James",en,1541,"Authors, English -- 18th century -- Biography; Critics -- Great Britain -- Biography; Johnson, Samuel, 1709-1784; Lexicographers -- Great Britain -- Biography",https://www.gutenberg.org/ebooks/10357.epub3.images
54683,The Wild Irish Girl: A National Tale,"Morgan, Lady (Sydney)",en,1540,British -- Ireland -- Fiction; Celts -- Fiction; Ireland -- Fiction; Love stories; Princesses -- Fiction,https://www.gutenberg.org/ebooks/54683.epub3.images
2267,Othello,"Shakespeare, William",en,1539,Interracial marriage -- Drama; Jealousy -- Drama; Muslims -- Drama; Othello (Fictitious character) -- Drama; Tragedies (Drama); Venice (Italy) -- Drama,https://www.gutenberg.org/ebooks/2267.epub3.images
49057,"Tales of King Arthur and the Round Table, Adapted from the Book of Romance",Unknown,en,1539,"Arthur, King -- Legends; Arthurian romances -- Adaptations; Folklore -- England; Knights and knighthood -- Folklore",https://www.gutenberg.org/ebooks/49057.epub3.images
15665,New Latin Grammar,"Bennett, Charles E. (Charles Edwin)",en,1535,Latin language -- Grammar,https://www.gutenberg.org/ebooks/15665.epub3.images
60814,Bohemian (Cech) Bibliography: A finding list of writings in English relating to Bohemia and the Cechs,"Capek, Thomas, Čapek, Anna V. (Anna Vostrovský)",en,1535,Bohemia (Czech Republic) -- Bibliography,https://www.gutenberg.org/ebooks/60814.epub3.images
27942,"A System of Logic, Ratiocinative and Inductive","Mill, John Stuart",en,1534,"Knowledge, Theory of; Logic; Science -- Methodology",https://www.gutenberg.org/ebooks/27942.epub3.images
11323,"Caleb Williams; Or, Things as They Are","Godwin, William",en,1532,Bildungsromans; Didactic fiction; England -- Fiction; Executions and executioners -- Fiction; False imprisonment -- Fiction; Master and servant -- Fiction; Murderers -- Fiction; Young men -- Fiction,https://www.gutenberg.org/ebooks/11323.epub3.images
46407,Memoirs of the Empress Catherine II.: Written by Herself,"Catherine II, Empress of Russia",en,1532,"Catherine II, Empress of Russia, 1729-1796; Empresses -- Russia -- Biography; Russia -- History -- Catherine II, 1762-1796",https://www.gutenberg.org/ebooks/46407.epub3.images
42500,"The Maine Woods: The Writings of Henry David Thoreau, Volume 03 (of 20)","Thoreau, Henry David",en,1530,"Authors, American -- 19th century -- Biography; Maine -- Description and travel; Piscataquis County (Me.) -- Description and travel; Thoreau, Henry David, 1817-1862 -- Travel -- Maine",https://www.gutenberg.org/ebooks/42500.epub3.images
3733,"Bel Ami; Or, The History of a Scoundrel: A Novel","Maupassant, Guy de",en,1529,Conduct of life -- Fiction; France -- Politics and government -- 1870-1940 -- Fiction; Journalists -- Fiction; Man-woman relationships -- Fiction; Paris (France) -- History -- 1870-1940 -- Fiction; Seduction -- Fiction; Social classes -- Fiction,https://www.gutenberg.org/ebooks/3733.epub3.images
83,"From the Earth to the moon; and, round the moon","Verne, Jules",en,1528,Manned space flight -- Fiction; Moon -- Fiction; Science fiction; Space flight to the moon -- Fiction; Space ships -- Fiction,https://www.gutenberg.org/ebooks/83.epub3.images
42240,"The Paston Letters, A.D. 1422-1509. Volume 6 (of 6), Part 1 (Letters, Chronological Table): New Complete Library Edition",Unknown,en,1528,"England -- Social life and customs -- 1066-1485 -- Sources; English letters; Great Britain -- History -- Henry VII, 1485-1509 -- Sources; Great Britain -- History -- Lancaster and York, 1399-1485 -- Sources; Letter writing -- History -- To 1500 -- Sources; Paston family -- Correspondence; Social history -- Medieval, 500-1500 -- Sources",https://www.gutenberg.org/ebooks/42240.epub3.images
6476,"Himalayan Journals — Volume 1: Or, Notes of a Naturalist in Bengal, the Sikkim and Nepal Himalayas, the Khasia Mountains, etc.","Hooker, Joseph Dalton",en,1527,Himalaya Mountains -- Description and travel; Natural history -- Himalaya Mountains,https://www.gutenberg.org/ebooks/6476.epub3.images
52069,Lives of Boulton and Watt. Principally from the Original Soho Mss.: Comprising also a history of the invention and introduction of the steam engine,"Smiles, Samuel",en,1527,"Boulton, Matthew, 1728-1809; Steam-engines -- History; Watt, James, 1736-1819",https://www.gutenberg.org/ebooks/52069.epub3.images
48877,The Alberta Public School Speller: Authorized by the Minister of Education for Alberta,Anonymous,en,1526,Spellers,https://www.gutenberg.org/ebooks/48877.epub3.images
65130,The Power of Sexual Surrender,"Robinson, Marie Nyswander",en,1525,Frigidity (Psychology); Sex (Psychology); Women -- Sexual behavior,https://www.gutenberg.org/ebooks/65130.epub3.images
14814,The Tale of Jemima Puddle-Duck,"Potter, Beatrix",en,1523,Dogs -- Juvenile fiction; Domestic animals -- Juvenile fiction; Ducks -- Juvenile fiction; Foxes -- Juvenile fiction,https://www.gutenberg.org/ebooks/14814.epub3.images
46479,Calendar history of the Kiowa Indians. (1898 N 17 / 1895-1896 (pages 129-444)),"Mooney, James",en,1523,"Kiowa Indians; Kiowa language -- Glossaries, vocabularies, etc.",https://www.gutenberg.org/ebooks/46479.epub3.images
3704,"Journal of Researches into the Natural History and Geology of the Countries Visited During the Voyage Round the World of H.M.S. Beagle Under the Command of Captain Fitz Roy, R.N.","Darwin, Charles",en,1522,Beagle Expedition (1831-1836); Geology; Natural history; South America -- Discovery and exploration; Voyages around the world -- History -- 19th century,https://www.gutenberg.org/ebooks/3704.epub3.images
36238,"The Mantle, and Other Stories","Gogol, Nikolai Vasilevich",en,1522,"Gogol, Nikolai Vasilevich, 1809-1852 -- Translations into English; Russia -- Social life and customs -- Fiction; Short stories, Russian -- Translations into English",https://www.gutenberg.org/ebooks/36238.epub3.images
17897,"Summa Theologica, Part I-II (Pars Prima Secundae): From the Complete American Edition","Thomas, Aquinas, Saint",en,1518,"Catholic Church -- Doctrines -- Early works to 1800; God -- Attributes -- Early works to 1800; God -- Omnipresence -- Early works to 1800; Theology, Doctrinal -- Early works to 1800",https://www.gutenberg.org/ebooks/17897.epub3.images
49011,The Annals of the Barber-Surgeons of London,Unknown,en,1517,"Barbers -- England -- London -- History -- Sources; Barbers' Company (London, England) -- History; Surgery -- England -- London -- History -- Sources",https://www.gutenberg.org/ebooks/49011.epub3.images
21964,The Short-story,Unknown,en,1516,Short stories,https://www.gutenberg.org/ebooks/21964.epub3.images
46063,"The Classic Myths in English Literature and in Art (2nd ed.) (1911): Based Originally on Bulfinch's ""Age of Fable"" (1855)","Bulfinch, Thomas, Gayley, Charles Mills",en,1515,"English poetry; Mythology, Classical; Mythology, Norse",https://www.gutenberg.org/ebooks/46063.epub3.images
19860,The Arabian Nights Entertainments,Anonymous,en,1514,Fairy tales; Folklore -- Arab countries,https://www.gutenberg.org/ebooks/19860.epub3.images
61591,Fors Clavigera (Volume 2 of 8): Letters to the workmen and labourers of Great Britain,"Ruskin, John",en,1513,Aesthetics; Conduct of life; Great Britain -- Social conditions -- 19th century; Social problems; Working class -- Great Britain,https://www.gutenberg.org/ebooks/61591.epub3.images
43240,"Alchemy: Ancient and Modern: Being a Brief Account of the Alchemistic Doctrines, and Their Relations, to Mysticism on the One Hand, and to Recent Discoveries in Physical Science on the Other Hand; Together with Some Particulars Regarding the Lives and Teachings of the Most Noted Alchemists","Redgrove, H. Stanley (Herbert Stanley)",en,1511,Alchemy -- History,https://www.gutenberg.org/ebooks/43240.epub3.images
17695,"A history of China., [3d ed. rev. and enl.]","Eberhard, Wolfram",en,1509,China -- History,https://www.gutenberg.org/ebooks/17695.epub3.images
17903,Writing the Photoplay,"Esenwein, J. Berg (Joseph Berg), Leeds, Arthur",en,1509,Motion picture authorship,https://www.gutenberg.org/ebooks/17903.epub3.images
52242,The Life of Tolstoy: First Fifty Years: Fifth Edition,"Maude, Aylmer",en,1509,"Tolstoy, Leo, graf, 1828-1910",https://www.gutenberg.org/ebooks/52242.epub3.images
37657,The Comic History of Rome,"À Beckett, Gilbert Abbott",en,1508,"Rome -- History -- Humor; Wit and humor, Pictorial",https://www.gutenberg.org/ebooks/37657.epub3.images
42553,"Excursions, and Poems: The Writings of Henry David Thoreau, Volume 05 (of 20)","Thoreau, Henry David",en,1508,"American poetry; Greek poetry -- Translations into English; Natural history -- Outdoor books; Thoreau, Henry David, 1817-1862 -- Travel -- Québec (Province)",https://www.gutenberg.org/ebooks/42553.epub3.images
56035,"The Writings of Thomas Jefferson, Vol. 7 (of 9): Being His Autobiography, Correspondence, Reports, Messages, Addresses, and Other Writings, Official and Private","Jefferson, Thomas",en,1508,United States -- Politics and government -- 1775-1783; United States -- Politics and government -- 1783-1865,https://www.gutenberg.org/ebooks/56035.epub3.images
24923,"The Variation of Animals and Plants Under Domestication, Vol. I.","Darwin, Charles",en,1505,"Domestic animals; Plants, Cultivated; Variation (Biology)",https://www.gutenberg.org/ebooks/24923.epub3.images
7409,An Essay on Criticism,"Pope, Alexander",en,1503,Criticism; Poetry -- Early works to 1800,https://www.gutenberg.org/ebooks/7409.epub3.images
5156,Beechcroft at Rockstone,"Yonge, Charlotte M. (Charlotte Mary)",en,1500,Domestic fiction; Great Britain -- Social life and customs -- 19th century -- Fiction; Upper class -- England -- History -- 19th century -- Fiction,https://www.gutenberg.org/ebooks/5156.epub3.images
39733,"Cooley's Cyclopædia of Practical Receipts and Collateral Information in the Arts, Manufactures, Professions, and Trades..., Sixth Edition, Volume I","Cooley, Arnold James, Tuson, Richard Vine",en,1499,"Formulas, recipes, etc.; Industrial arts -- Dictionaries; Technology -- Dictionaries",https://www.gutenberg.org/ebooks/39733.epub3.images
4043,The Dynasts: An Epic-Drama of the War with Napoleon,"Hardy, Thomas",en,1498,"Napoleon I, Emperor of the French, 1769-1821 -- Drama; Napoleonic Wars, 1800-1815 -- Drama",https://www.gutenberg.org/ebooks/4043.epub3.images
11576,The Works of Charles and Mary Lamb — Volume 4: Poems and Plays,"Lamb, Charles, Lamb, Mary",en,1496,English drama; English poetry,https://www.gutenberg.org/ebooks/11576.epub3.images
