domain,gut_id,title,authors,languages,downloads,subjects,preferred_source,preferred_url,gutenberg_epub_url
literature_core,806,Philoktetes,Sophocles,en,232,Philoctetes (Mythological character) -- Drama; Tragedies (Drama); Trojan War -- Drama,standardebooks,https://standardebooks.org/ebooks/sophocles/philoctetes/francis-storr/downloads/sophocles_philoctetes_francis-storr.epub?source=feed,https://www.gutenberg.org/ebooks/806.epub3.images
literature_core,1134,The Winter's Tale,"Shakespeare, William",en,208,Castaways -- Drama; Fathers and daughters -- Drama; Married people -- Drama; Sicily (Italy) -- Kings and rulers -- Drama; Tragicomedy,standardebooks,https://standardebooks.org/ebooks/william-shakespeare/the-winters-tale/downloads/william-shakespeare_the-winters-tale.epub?source=feed,https://www.gutenberg.org/ebooks/1134.epub3.images
literature_core,2238,Measure for Measure,"Shakespeare, William",en,206,Chastity -- Drama; Comedy plays; Siblings -- Drama; Vienna (Austria) -- Drama,standardebooks,https://standardebooks.org/ebooks/william-shakespeare/measure-for-measure/downloads/william-shakespeare_measure-for-measure.epub?source=feed,https://www.gutenberg.org/ebooks/2238.epub3.images
literature_core,2260,Titus Andronicus,"Shakespeare, William",en,197,"Andronicus, Titus (Legendary character) -- Drama; Generals -- Drama; Goths -- Drama; Historical drama; Rome -- History -- Germanic invasions, 3rd-6th centuries -- Drama; Tragedies (Drama)",standardebooks,https://standardebooks.org/ebooks/william-shakespeare/titus-andronicus/downloads/william-shakespeare_titus-andronicus.epub?source=feed,https://www.gutenberg.org/ebooks/2260.epub3.images
literature_core,8317,"The Bible, Douay-Rheims, Book 17: Tobias: The Challoner Revision",Unknown,en,193,Bible. Apocrypha. Tobit,gutenberg,https://www.gutenberg.org/ebooks/8317.epub3.images,https://www.gutenberg.org/ebooks/8317.epub3.images
literature_core,1771,Titus Andronicus,"Shakespeare, William",en,190,"Andronicus, Titus (Legendary character) -- Drama; Generals -- Drama; Goths -- Drama; Historical drama; Rome -- History -- Germanic invasions, 3rd-6th centuries -- Drama; Tragedies (Drama)",standardebooks,https://standardebooks.org/ebooks/william-shakespeare/titus-andronicus/downloads/william-shakespeare_titus-andronicus.epub?source=feed,https://www.gutenberg.org/ebooks/1771.epub3.images
literature_core,1792,Measure for Measure,"Shakespeare, William",en,182,Chastity -- Drama; Comedy plays; Siblings -- Drama; Vienna (Austria) -- Drama,standardebooks,https://standardebooks.org/ebooks/william-shakespeare/measure-for-measure/downloads/william-shakespeare_measure-for-measure.epub?source=feed,https://www.gutenberg.org/ebooks/1792.epub3.images
literature_core,8245,The World English Bible (WEB): Job,Anonymous,en,176,Bible. Job,gutenberg,https://www.gutenberg.org/ebooks/8245.epub3.images,https://www.gutenberg.org/ebooks/8245.epub3.images
literature_core,2237,The Merry Wives of Windsor,"Shakespeare, William",en,175,"Comedy plays; Falstaff, John, Sir (Fictitious character) -- Drama; Married women -- Drama; Windsor (Windsor and Maidenhead, England) -- Drama",standardebooks,https://standardebooks.org/ebooks/william-shakespeare/the-merry-wives-of-windsor/downloads/william-shakespeare_the-merry-wives-of-windsor.epub?source=feed,https://www.gutenberg.org/ebooks/2237.epub3.images
literature_core,8311,"The Bible, Douay-Rheims, Book 11: 3 Kings: The Challoner Revision",Unknown,en,173,"Bible. Kings, 1st",gutenberg,https://www.gutenberg.org/ebooks/8311.epub3.images,https://www.gutenberg.org/ebooks/8311.epub3.images
literature_core,8323,"The Bible, Douay-Rheims, Book 23: Ecclesiastes: The Challoner Revision",Unknown,en,173,Bible. Ecclesiastes,gutenberg,https://www.gutenberg.org/ebooks/8323.epub3.images,https://www.gutenberg.org/ebooks/8323.epub3.images
literature_core,8318,"The Bible, Douay-Rheims, Book 18: Judith: The Challoner Revision",Unknown,en,167,Bible. Apocrypha. Judith,gutenberg,https://www.gutenberg.org/ebooks/8318.epub3.images,https://www.gutenberg.org/ebooks/8318.epub3.images
literature_core,8332,"The Bible, Douay-Rheims, Book 32: Daniel: The Challoner Revision",Unknown,en,157,Bible. Daniel,gutenberg,https://www.gutenberg.org/ebooks/8332.epub3.images,https://www.gutenberg.org/ebooks/8332.epub3.images
literature_core,8324,"The Bible, Douay-Rheims, Book 24: Canticle of Canticles: The Challoner Revision",Unknown,en,154,Bible. Song of Solomon,gutenberg,https://www.gutenberg.org/ebooks/8324.epub3.images,https://www.gutenberg.org/ebooks/8324.epub3.images
literature_core,8344,"The Bible, Douay-Rheims, Book 44: Malachias: The Challoner Revision",Unknown,en,148,Bible. Malachi,gutenberg,https://www.gutenberg.org/ebooks/8344.epub3.images,https://www.gutenberg.org/ebooks/8344.epub3.images
literature_core,8320,"The Bible, Douay-Rheims, Book 20: Job: The Challoner Revision",Unknown,en,144,Bible. Job,gutenberg,https://www.gutenberg.org/ebooks/8320.epub3.images,https://www.gutenberg.org/ebooks/8320.epub3.images
literature_core,8284,The World English Bible (WEB): Philemon,Anonymous,en,107,Bible. Epistles of Paul; Bible. Philemon,gutenberg,https://www.gutenberg.org/ebooks/8284.epub3.images,https://www.gutenberg.org/ebooks/8284.epub3.images
literature_international,2641,A Room with a View,"Forster, E. M. (Edward Morgan)",en,55377,British -- Italy -- Fiction; England -- Fiction; Florence (Italy) -- Fiction; Humorous stories; Young women -- Fiction,standardebooks,https://standardebooks.org/ebooks/e-m-forster/a-room-with-a-view/downloads/e-m-forster_a-room-with-a-view.epub?source=feed,https://www.gutenberg.org/ebooks/2641.epub3.images
literature_international,16389,The Enchanted April,"Von Arnim, Elizabeth",en,43585,British -- Italy -- Fiction; Domestic fiction; Female friendship -- Fiction; Italy -- Fiction; Love stories,standardebooks,https://standardebooks.org/ebooks/elizabeth-von-arnim/the-enchanted-april/downloads/elizabeth-von-arnim_the-enchanted-april.epub?source=feed,https://www.gutenberg.org/ebooks/16389.epub3.images
literature_international,1661,The Adventures of Sherlock Holmes,"Doyle, Arthur Conan",en,28773,"Detective and mystery stories, English; Holmes, Sherlock (Fictitious character) -- Fiction; Private investigators -- England -- Fiction",standardebooks,https://standardebooks.org/ebooks/arthur-conan-doyle/the-adventures-of-sherlock-holmes/downloads/arthur-conan-doyle_the-adventures-of-sherlock-holmes.epub?source=feed,https://www.gutenberg.org/ebooks/1661.epub3.images
literature_international,36034,"White nights, and other stories","Dostoyevsky, Fyodor",en,26663,"Dostoyevsky, Fyodor, 1821-1881 -- Translations into English; Russian fiction -- Translations into English",gutenberg,https://www.gutenberg.org/ebooks/36034.epub3.images,https://www.gutenberg.org/ebooks/36034.epub3.images
literature_international,1952,The Yellow Wallpaper,"Gilman, Charlotte Perkins",en,24101,Feminist fiction; Married women -- Psychology -- Fiction; Mentally ill women -- Fiction; Psychological fiction; Sex role -- Fiction,gutenberg,https://www.gutenberg.org/ebooks/1952.epub3.images,https://www.gutenberg.org/ebooks/1952.epub3.images
literature_international,3206,Moby Multiple Language Lists of Common Words,"Ward, Grady",en,23047,Words and phrase lists -- English,gutenberg,https://www.gutenberg.org/ebooks/3206.epub3.images,https://www.gutenberg.org/ebooks/3206.epub3.images
literature_international,55,The Wonderful Wizard of Oz,"Baum, L. Frank (Lyman Frank)",en,18777,"Courage -- Juvenile fiction; Cowardly Lion (Fictitious character) -- Juvenile fiction; Cyclones -- Juvenile fiction; Dreams -- Juvenile fiction; Fantasy literature; Gale, Dorothy (Fictitious character) -- Juvenile fiction; Good and evil -- Juvenile fiction; Home -- Juvenile fiction; Oz (Imaginary place) -- Juvenile fiction; Scarecrow (Fictitious character from Baum) -- Juvenile fiction; Tin Woodman (Fictitious character) -- Juvenile fiction; Toto (Fictitious character) -- Juvenile fiction",standardebooks,https://standardebooks.org/ebooks/l-frank-baum/the-wonderful-wizard-of-oz/downloads/l-frank-baum_the-wonderful-wizard-of-oz.epub?source=feed,https://www.gutenberg.org/ebooks/55.epub3.images
literature_international,3090,Complete Original Short Stories of Guy De Maupassant,"Maupassant, Guy de",en,13370,"French fiction -- Translations into English; Short stories, French -- Translations into English",gutenberg,https://www.gutenberg.org/ebooks/3090.epub3.images,https://www.gutenberg.org/ebooks/3090.epub3.images
literature_international,50498,The Raft,"Dawson, Coningsby",en,13226,Man-woman relationships -- Fiction; Marriage -- Fiction,gutenberg,https://www.gutenberg.org/ebooks/50498.epub3.images,https://www.gutenberg.org/ebooks/50498.epub3.images
literature_international,41,The Legend of Sleepy Hollow,"Irving, Washington",en,12348,Ghosts -- Fiction; New York (State) -- History -- 1775-1865 -- Fiction,gutenberg,https://www.gutenberg.org/ebooks/41.epub3.images,https://www.gutenberg.org/ebooks/41.epub3.images
literature_international,7178,Swann's Way,"Proust, Marcel",en,11396,Autobiographical fiction; France -- Social life and customs -- 19th century -- Fiction; Villages -- France -- Fiction,gutenberg,https://www.gutenberg.org/ebooks/7178.epub3.images,https://www.gutenberg.org/ebooks/7178.epub3.images
literature_international,158,Emma,"Austen, Jane",en,11115,Bildungsromans; England -- Fiction; Fathers and daughters -- Fiction; Female friendship -- Fiction; Humorous stories; Love stories; Mate selection -- Fiction; Young women -- Fiction,standardebooks,https://standardebooks.org/ebooks/jane-austen/emma/downloads/jane-austen_emma.epub?source=feed,https://www.gutenberg.org/ebooks/158.epub3.images
literature_international,8696,The Jew and Other Stories,"Turgenev, Ivan Sergeevich",en,10959,"Russia -- Social life and customs -- Fiction; Turgenev, Ivan Sergeevich, 1818-1883 -- Translations into English",gutenberg,https://www.gutenberg.org/ebooks/8696.epub3.images,https://www.gutenberg.org/ebooks/8696.epub3.images
literature_international,35,The Time Machine,"Wells, H. G. (Herbert George)",en,10491,Dystopias -- Fiction; Science fiction; Time travel -- Fiction,gutenberg,https://www.gutenberg.org/ebooks/35.epub3.images,https://www.gutenberg.org/ebooks/35.epub3.images
literature_international,20203,Autobiography of Benjamin Franklin,"Franklin, Benjamin",en,10236,"Franklin, Benjamin, 1706-1790; Statesmen -- United States -- Biography",gutenberg,https://www.gutenberg.org/ebooks/20203.epub3.images,https://www.gutenberg.org/ebooks/20203.epub3.images
literature_international,69087,The murder of Roger Ackroyd,"Christie, Agatha",en,9650,"Belgians -- England -- Fiction; Detective and mystery stories; Murder -- Investigation -- Fiction; Poirot, Hercule (Fictitious character) -- Fiction; Private investigators -- England -- Fiction",standardebooks,https://standardebooks.org/ebooks/agatha-christie/the-murder-of-roger-ackroyd/downloads/agatha-christie_the-murder-of-roger-ackroyd.epub?source=feed,https://www.gutenberg.org/ebooks/69087.epub3.images
literature_international,7735,Paul Clifford — Complete,"Lytton, Edward Bulwer Lytton, Baron",en,9406,Brigands and robbers -- Fiction,gutenberg,https://www.gutenberg.org/ebooks/7735.epub3.images,https://www.gutenberg.org/ebooks/7735.epub3.images
literature_international,236,The Jungle Book,"Kipling, Rudyard",en,9404,"Adventure stories, English; Animals -- Fiction; Feral children -- Fiction; India -- Fiction; India -- History -- 19th century -- Fiction; Jungle animals -- Fiction; Jungles -- Fiction; Mowgli (Fictitious character) -- Fiction; Short stories",standardebooks,https://standardebooks.org/ebooks/rudyard-kipling/the-jungle-book/downloads/rudyard-kipling_the-jungle-book.epub?source=feed,https://www.gutenberg.org/ebooks/236.epub3.images
literature_international,5827,The Problems of Philosophy,"Russell, Bertrand",en,9301,"Knowledge, Theory of; Metaphysics; Philosophy -- Introductions",gutenberg,https://www.gutenberg.org/ebooks/5827.epub3.images,https://www.gutenberg.org/ebooks/5827.epub3.images
literature_international,17396,The Secret Garden,"Burnett, Frances Hodgson",en,9032,Gardens -- Juvenile fiction; Orphans -- Juvenile fiction; People with disabilities -- Juvenile fiction; Yorkshire (England) -- Juvenile fiction,standardebooks,https://standardebooks.org/ebooks/frances-hodgson-burnett/the-secret-garden/downloads/frances-hodgson-burnett_the-secret-garden.epub?source=feed,https://www.gutenberg.org/ebooks/17396.epub3.images
literature_international,29433,Nature,"Emerson, Ralph Waldo",en,8949,"Nature; Philosophy, American",gutenberg,https://www.gutenberg.org/ebooks/29433.epub3.images,https://www.gutenberg.org/ebooks/29433.epub3.images
literature_international,11030,"Incidents in the Life of a Slave Girl, Written by Herself","Jacobs, Harriet A. (Harriet Ann)",en,8665,"Enslaved persons -- United States -- Biography; Enslaved persons -- United States -- Social conditions; Enslaved women -- United States -- Biography; Jacobs, Harriet A. (Harriet Ann), 1813-1897",gutenberg,https://www.gutenberg.org/ebooks/11030.epub3.images,https://www.gutenberg.org/ebooks/11030.epub3.images
literature_international,105,Persuasion,"Austen, Jane",en,8415,Dysfunctional families -- Fiction; England -- Social life and customs -- 19th century -- Fiction; First loves -- Fiction; Love stories; Motherless families -- Fiction; Psychological fiction; Regency fiction; Rejection (Psychology) -- Fiction; Ship captains -- Fiction; Young women -- Fiction,standardebooks,https://standardebooks.org/ebooks/jane-austen/persuasion/downloads/jane-austen_persuasion.epub?source=feed,https://www.gutenberg.org/ebooks/105.epub3.images
literature_international,2097,The Sign of the Four,"Doyle, Arthur Conan",en,8086,"Detective and mystery stories; Holmes, Sherlock (Fictitious character) -- Fiction; Private investigators -- England -- Fiction",standardebooks,https://standardebooks.org/ebooks/arthur-conan-doyle/the-sign-of-the-four/downloads/arthur-conan-doyle_the-sign-of-the-four.epub?source=feed,https://www.gutenberg.org/ebooks/2097.epub3.images
literature_international,2786,Jack and Jill,"Alcott, Louisa May",en,7633,Children's accidents -- Juvenile fiction; Family life -- Juvenile fiction; Friendship -- Juvenile fiction; New England -- Social life and customs -- Juvenile fiction; Winter -- Juvenile fiction,gutenberg,https://www.gutenberg.org/ebooks/2786.epub3.images,https://www.gutenberg.org/ebooks/2786.epub3.images
literature_international,42108,"The slang dictionary : $b Etymological, historical and anecdotal","Hotten, John Camden",en,7616,"English language -- Dialects -- England -- London -- Glossaries, vocabularies, etc.; English language -- England -- London -- Slang -- Dictionaries; London (England) -- Languages -- Dictionaries",gutenberg,https://www.gutenberg.org/ebooks/42108.epub3.images,https://www.gutenberg.org/ebooks/42108.epub3.images
literature_international,863,The Mysterious Affair at Styles,"Christie, Agatha",en,7553,"Belgians -- England -- Fiction; Detective and mystery stories; Poirot, Hercule (Fictitious character) -- Fiction; Private investigators -- England -- Fiction",standardebooks,https://standardebooks.org/ebooks/agatha-christie/the-mysterious-affair-at-styles/downloads/agatha-christie_the-mysterious-affair-at-styles.epub?source=feed,https://www.gutenberg.org/ebooks/863.epub3.images
literature_international,786,Hard Times,"Dickens, Charles",en,7551,Domestic fiction; Education -- Fiction; England -- Fiction; Political fiction; Social problems -- Fiction; Utilitarianism -- Fiction,standardebooks,https://standardebooks.org/ebooks/charles-dickens/hard-times/downloads/charles-dickens_hard-times.epub?source=feed,https://www.gutenberg.org/ebooks/786.epub3.images
